class_id,config_types,n_blocks,n_meas,n_contexts,lp_value,lp_status,hit_5_2
0,1 12 218,3,10,32,2.000000000000,0,0
1,1 14 218,3,9,24,2.000000000000,0,0
2,1 15 218,3,9,24,2.000000000000,0,0
3,1 22 212,3,10,36,2.000000000000,0,0
4,1 22 218,3,9,24,2.000000000000,0,0
5,1 22 219,3,9,24,2.000000000000,0,0
6,1 66 328,3,9,24,2.000000000000,0,0
7,1 66 340,3,10,36,2.000000000000,0,0
8,1 66 348,3,9,24,2.000000000000,0,0
9,1 67 348,3,9,24,2.000000000000,0,0
10,1 73 73 348,4,10,32,2.000000000000,0,0
11,1 73 74 328,4,10,32,2.000000000000,0,0
12,1 73 74 348,4,10,32,2.000000000000,0,0
13,1 73 79 328,4,10,32,2.000000000000,0,0
14,1 73 79 348,4,10,32,2.000000000000,0,0
15,1 73 95 348,4,10,32,2.000000000000,0,0
16,1 73 97 218,4,10,32,2.000000000000,0,0
17,1 73 97 348,4,10,32,2.000000000000,0,0
18,1 73 98 218,4,10,32,2.000000000000,0,0
19,1 73 98 348,4,10,32,2.000000000000,0,0
20,1 73 218 328,4,10,32,2.000000000000,0,0
21,1 73 218 330,4,10,32,2.000000000000,0,0
22,1 73 218 348,4,10,32,2.000000000000,0,0
23,1 73 218 353,4,10,32,2.000000000000,0,0
24,1 73 219 348,4,10,32,2.000000000000,0,0
25,1 73 219 353,4,10,32,2.000000000000,0,0
26,1 73 222 328,4,10,32,2.000000000000,0,0
27,1 73 222 348,4,10,32,2.000000000000,0,0
28,1 73 328 348,4,10,32,2.000000000000,0,0
29,1 73 328 353,4,10,32,2.000000000000,0,0
30,1 73 329 348,4,10,32,2.000000000000,0,0
31,1 73 329 353,4,10,32,2.000000000000,0,0
32,1 73 347 348,4,10,32,2.000000000000,0,0
33,1 73 347 353,4,10,32,2.000000000000,0,0
34,1 73 348,3,8,16,2.000000000000,0,0
35,1 73 348 348,4,10,32,2.000000000000,0,0
36,1 73 348 353,4,10,32,2.000000000000,0,0
37,1 74 74 328,4,10,32,2.000000000000,0,0
38,1 74 74 348,4,10,32,2.000000000000,0,0
39,1 74 79 328,4,10,32,2.000000000000,0,0
40,1 74 79 348,4,10,32,2.000000000000,0,0
41,1 74 95 328,4,10,32,2.000000000000,0,0
42,1 74 95 348,4,10,32,2.000000000000,0,0
43,1 74 97 218,4,10,32,2.000000000000,0,0
44,1 74 97 219,4,10,32,2.000000000000,0,0
45,1 74 97 328,4,10,32,2.000000000000,0,0
46,1 74 97 329,4,10,32,2.000000000000,0,0
47,1 74 97 347,4,10,32,2.000000000000,0,0
48,1 74 97 348,4,10,32,2.000000000000,0,0
49,1 74 98 218,4,10,32,2.000000000000,0,0
50,1 74 98 219,4,10,32,2.000000000000,0,0
51,1 74 98 328,4,10,32,2.000000000000,0,0
52,1 74 98 329,4,10,32,2.000000000000,0,0
53,1 74 98 347,4,10,32,2.000000000000,0,0
54,1 74 98 348,4,10,32,2.000000000000,0,0
55,1 74 218 328,4,10,32,2.000000000000,0,0
56,1 74 218 348,4,10,32,2.000000000000,0,0
57,1 74 218 353,4,10,32,2.000000000000,0,0
58,1 74 219 328,4,10,32,2.000000000000,0,0
59,1 74 219 348,4,10,32,2.000000000000,0,0
60,1 74 219 353,4,10,32,2.000000000000,0,0
61,1 74 222 328,4,10,32,2.000000000000,0,0
62,1 74 222 348,4,10,32,2.000000000000,0,0
63,1 74 328,3,8,16,2.000000000000,0,0
64,1 74 329 348,4,10,32,2.000000000000,0,0
65,1 74 329 353,4,10,32,2.000000000000,0,0
66,1 74 347 348,4,10,32,2.000000000000,0,0
67,1 74 347 353,4,10,32,2.000000000000,0,0
68,1 74 348,3,8,16,2.000000000000,0,0
69,1 74 348 348,4,10,32,2.000000000000,0,0
70,1 74 348 353,4,10,32,2.000000000000,0,0
71,1 79 97 218,4,10,32,2.000000000000,0,0
72,1 79 97 219,4,10,32,2.000000000000,0,0
73,1 79 97 329,4,10,32,2.000000000000,0,0
74,1 79 97 347,4,10,32,2.000000000000,0,0
75,1 79 97 348,4,10,32,2.000000000000,0,0
76,1 79 98 218,4,10,32,2.000000000000,0,0
77,1 79 98 219,4,10,32,2.000000000000,0,0
78,1 79 98 329,4,10,32,2.000000000000,0,0
79,1 79 98 347,4,10,32,2.000000000000,0,0
80,1 79 98 348,4,10,32,2.000000000000,0,0
81,1 79 218 348,4,10,32,2.000000000000,0,0
82,1 79 218 353,4,10,32,2.000000000000,0,0
83,1 79 219 348,4,10,32,2.000000000000,0,0
84,1 79 219 353,4,10,32,2.000000000000,0,0
85,1 81 348,3,9,24,2.000000000000,0,0
86,1 88 218,3,9,24,2.000000000000,0,0
87,1 88 336,3,10,36,2.000000000000,0,0
88,1 95 97 218,4,10,32,2.000000000000,0,0
89,1 95 98 218,4,10,32,2.000000000000,0,0
90,1 95 218 348,4,10,32,2.000000000000,0,0
91,1 95 218 353,4,10,32,2.000000000000,0,0
92,1 95 219 353,4,10,32,2.000000000000,0,0
93,1 97 97 218,4,10,32,2.000000000000,0,0
94,1 97 98 218,4,10,32,2.000000000000,0,0
95,1 97 218,3,8,16,2.000000000000,0,0
96,1 97 218 218,4,10,32,2.000000000000,0,0
97,1 97 218 219,4,10,32,2.000000000000,0,0
98,1 97 218 222,4,10,32,2.000000000000,0,0
99,1 97 218 347,4,10,32,2.000000000000,0,0
100,1 97 218 348,4,10,32,2.000000000000,0,0
101,1 97 218 353,4,10,32,2.000000000000,0,0
102,1 97 219 222,4,10,32,2.000000000000,0,0
103,1 97 219 353,4,10,32,2.000000000000,0,0
104,1 97 222 347,4,10,32,2.000000000000,0,0
105,1 97 336,3,9,24,2.000000000000,0,0
106,1 98 98 218,4,10,32,2.000000000000,0,0
107,1 98 218,3,8,16,2.000000000000,0,0
108,1 98 218 218,4,10,32,2.000000000000,0,0
109,1 98 218 219,4,10,32,2.000000000000,0,0
110,1 98 218 222,4,10,32,2.000000000000,0,0
111,1 98 218 347,4,10,32,2.000000000000,0,0
112,1 98 218 348,4,10,32,2.000000000000,0,0
113,1 98 218 353,4,10,32,2.000000000000,0,0
114,1 98 219 222,4,10,32,2.000000000000,0,0
115,1 98 219 353,4,10,32,2.000000000000,0,0
116,1 98 222 347,4,10,32,2.000000000000,0,0
117,1 98 336,3,9,24,2.000000000000,0,0
118,1 218 218 348,4,10,32,2.000000000000,0,0
119,1 218 218 353,4,10,32,2.000000000000,0,0
120,1 218 219 348,4,10,32,2.000000000000,0,0
121,1 218 219 353,4,10,32,2.000000000000,0,0
122,1 218 222 348,4,10,32,2.000000000000,0,0
123,1 218 222 353,4,10,32,2.000000000000,0,0
124,1 218 347 353,4,10,32,2.000000000000,0,0
125,1 218 348,3,8,16,2.000000000000,0,0
126,1 218 353,3,8,16,2.000000000000,0,0
127,1 218 353 353,4,10,32,2.000000000000,0,0
128,1 219 219 353,4,10,32,2.000000000000,0,0
129,1 219 222 353,4,10,32,2.000000000000,0,0
130,1 219 353,3,8,16,2.000000000000,0,0
131,9 9 73 328,4,10,36,2.000000000000,0,0
132,9 9 74 328,4,10,36,2.000000000000,0,0
133,9 9 97 218,4,10,36,2.000000000000,0,0
134,9 9 97 219,4,10,36,2.000000000000,0,0
135,9 9 97 328,4,10,36,2.000000000000,0,0
136,9 9 97 329,4,10,36,2.000000000000,0,0
137,9 9 97 347,4,10,36,2.000000000000,0,0
138,9 9 97 348,4,10,36,2.000000000000,0,0
139,9 9 98 219,4,10,36,2.000000000000,0,0
140,9 9 98 328,4,10,36,2.000000000000,0,0
141,9 9 98 329,4,10,36,2.000000000000,0,0
142,9 9 98 347,4,10,36,2.000000000000,0,0
143,9 9 98 348,4,10,36,2.000000000000,0,0
144,9 14 73 218,4,10,36,2.000000000000,0,0
145,9 14 73 219,4,10,36,2.000000000000,0,0
146,9 14 73 328,4,10,36,2.000000000000,0,0
147,9 14 73 329,4,10,36,2.000000000000,0,0
148,9 14 73 347,4,10,36,2.000000000000,0,0
149,9 14 73 348,4,10,36,2.000000000000,0,0
150,9 14 74 218,4,10,36,2.000000000000,0,0
151,9 14 74 219,4,10,36,2.000000000000,0,0
152,9 14 74 328,4,10,36,2.000000000000,0,0
153,9 14 74 329,4,10,36,2.000000000000,0,0
154,9 14 74 347,4,10,36,2.000000000000,0,0
155,9 14 74 348,4,10,36,2.000000000000,0,0
156,9 14 79 218,4,10,36,2.000000000000,0,0
157,9 14 79 219,4,10,36,2.000000000000,0,0
158,9 14 95 218,4,10,36,2.000000000000,0,0
159,9 14 95 219,4,10,36,2.000000000000,0,0
160,9 14 97 218,4,10,36,2.000000000000,0,0
161,9 14 97 219,4,10,36,2.000000000000,0,0
162,9 14 97 328,4,10,36,2.000000000000,0,0
163,9 14 97 329,4,10,36,2.000000000000,0,0
164,9 14 97 347,4,10,36,2.000000000000,0,0
165,9 14 97 348,4,10,36,2.000000000000,0,0
166,9 14 98 218,4,10,36,2.000000000000,0,0
167,9 14 98 219,4,10,36,2.000000000000,0,0
168,9 14 98 328,4,10,36,2.000000000000,0,0
169,9 14 98 329,4,10,36,2.000000000000,0,0
170,9 14 98 347,4,10,36,2.000000000000,0,0
171,9 14 98 348,4,10,36,2.000000000000,0,0
172,9 14 212,3,9,27,2.000000000000,0,0
173,9 14 218,3,8,18,2.000000000000,0,0
174,9 14 218 218,4,10,36,2.000000000000,0,0
175,9 14 218 219,4,10,36,2.000000000000,0,0
176,9 14 218 222,4,10,36,2.000000000000,0,0
177,9 14 218 328,4,10,36,2.000000000000,0,0
178,9 14 218 329,4,10,36,2.000000000000,0,0
179,9 14 218 330,4,10,36,2.000000000000,0,0
180,9 14 218 347,4,10,36,2.000000000000,0,0
181,9 14 218 348,4,10,36,2.000000000000,0,0
182,9 14 218 353,4,10,36,2.000000000000,0,0
183,9 14 219,3,8,18,2.000000000000,0,0
184,9 14 219 219,4,10,36,2.000000000000,0,0
185,9 14 219 222,4,10,36,2.000000000000,0,0
186,9 14 219 328,4,10,36,2.000000000000,0,0
187,9 14 219 329,4,10,36,2.000000000000,0,0
188,9 14 219 330,4,10,36,2.000000000000,0,0
189,9 14 219 347,4,10,36,2.000000000000,0,0
190,9 14 219 348,4,10,36,2.000000000000,0,0
191,9 14 219 353,4,10,36,2.000000000000,0,0
192,9 15 73 218,4,10,36,2.000000000000,0,0
193,9 15 73 219,4,10,36,2.000000000000,0,0
194,9 15 73 328,4,10,36,2.000000000000,0,0
195,9 15 73 329,4,10,36,2.000000000000,0,0
196,9 15 73 347,4,10,36,2.000000000000,0,0
197,9 15 73 348,4,10,36,2.000000000000,0,0
198,9 15 74 218,4,10,36,2.000000000000,0,0
199,9 15 74 219,4,10,36,2.000000000000,0,0
200,9 15 74 328,4,10,36,2.000000000000,0,0
201,9 15 74 329,4,10,36,2.000000000000,0,0
202,9 15 74 347,4,10,36,2.000000000000,0,0
203,9 15 74 348,4,10,36,2.000000000000,0,0
204,9 15 79 218,4,10,36,2.000000000000,0,0
205,9 15 79 219,4,10,36,2.000000000000,0,0
206,9 15 95 218,4,10,36,2.000000000000,0,0
207,9 15 95 219,4,10,36,2.000000000000,0,0
208,9 15 97 218,4,10,36,2.000000000000,0,0
209,9 15 97 219,4,10,36,2.000000000000,0,0
210,9 15 97 328,4,10,36,2.000000000000,0,0
211,9 15 97 329,4,10,36,2.000000000000,0,0
212,9 15 97 347,4,10,36,2.000000000000,0,0
213,9 15 97 348,4,10,36,2.000000000000,0,0
214,9 15 98 218,4,10,36,2.000000000000,0,0
215,9 15 98 219,4,10,36,2.000000000000,0,0
216,9 15 98 328,4,10,36,2.000000000000,0,0
217,9 15 98 329,4,10,36,2.000000000000,0,0
218,9 15 98 347,4,10,36,2.000000000000,0,0
219,9 15 98 348,4,10,36,2.000000000000,0,0
220,9 15 212,3,9,27,2.000000000000,0,0
221,9 15 218,3,8,18,2.000000000000,0,0
222,9 15 218 218,4,10,36,2.000000000000,0,0
223,9 15 218 219,4,10,36,2.000000000000,0,0
224,9 15 218 222,4,10,36,2.000000000000,0,0
225,9 15 218 328,4,10,36,2.000000000000,0,0
226,9 15 218 329,4,10,36,2.000000000000,0,0
227,9 15 218 330,4,10,36,2.000000000000,0,0
228,9 15 218 347,4,10,36,2.000000000000,0,0
229,9 15 218 348,4,10,36,2.000000000000,0,0
230,9 15 218 353,4,10,36,2.000000000000,0,0
231,9 15 219,3,8,18,2.000000000000,0,0
232,9 15 219 219,4,10,36,2.000000000000,0,0
233,9 15 219 222,4,10,36,2.000000000000,0,0
234,9 15 219 328,4,10,36,2.000000000000,0,0
235,9 15 219 329,4,10,36,2.000000000000,0,0
236,9 15 219 330,4,10,36,2.000000000000,0,0
237,9 15 219 347,4,10,36,2.000000000000,0,0
238,9 15 219 348,4,10,36,2.000000000000,0,0
239,9 15 219 353,4,10,36,2.000000000000,0,0
240,9 16 73 328,4,10,36,2.000000000000,0,0
241,9 16 73 348,4,10,36,2.000000000000,0,0
242,9 16 74 328,4,10,36,2.000000000000,0,0
243,9 16 74 348,4,10,36,2.000000000000,0,0
244,9 16 97 218,4,10,36,2.000000000000,0,0
245,9 16 97 219,4,10,36,2.000000000000,0,0
246,9 16 97 328,4,10,36,2.000000000000,0,0
247,9 16 97 329,4,10,36,2.000000000000,0,0
248,9 16 97 347,4,10,36,2.000000000000,0,0
249,9 16 97 348,4,10,36,2.000000000000,0,0
250,9 16 98 218,4,10,36,2.000000000000,0,0
251,9 16 98 219,4,10,36,2.000000000000,0,0
252,9 16 98 328,4,10,36,2.000000000000,0,0
253,9 16 98 329,4,10,36,2.000000000000,0,0
254,9 16 98 347,4,10,36,2.000000000000,0,0
255,9 16 98 348,4,10,36,2.000000000000,0,0
256,9 16 218 328,4,10,36,2.000000000000,0,0
257,9 16 218 330,4,10,36,2.000000000000,0,0
258,9 16 218 348,4,10,36,2.000000000000,0,0
259,9 16 218 353,4,10,36,2.000000000000,0,0
260,9 16 219 328,4,10,36,2.000000000000,0,0
261,9 16 219 330,4,10,36,2.000000000000,0,0
262,9 16 219 348,4,10,36,2.000000000000,0,0
263,9 16 219 353,4,10,36,2.000000000000,0,0
264,9 22 73 218,4,10,36,2.000000000000,0,0
265,9 22 73 219,4,10,36,2.000000000000,0,0
266,9 22 73 328,4,10,36,2.000000000000,0,0
267,9 22 73 329,4,10,36,2.000000000000,0,0
268,9 22 73 347,4,10,36,2.000000000000,0,0
269,9 22 73 348,4,10,36,2.000000000000,0,0
270,9 22 74 218,4,10,36,2.000000000000,0,0
271,9 22 74 219,4,10,36,2.000000000000,0,0
272,9 22 74 328,4,10,36,2.000000000000,0,0
273,9 22 74 329,4,10,36,2.000000000000,0,0
274,9 22 74 348,4,10,36,2.000000000000,0,0
275,9 22 79 218,4,10,36,2.000000000000,0,0
276,9 22 79 219,4,10,36,2.000000000000,0,0
277,9 22 95 218,4,10,36,2.000000000000,0,0
278,9 22 95 219,4,10,36,2.000000000000,0,0
279,9 22 97 218,4,10,36,2.000000000000,0,0
280,9 22 97 219,4,10,36,2.000000000000,0,0
281,9 22 97 328,4,10,36,2.000000000000,0,0
282,9 22 97 329,4,10,36,2.000000000000,0,0
283,9 22 98 218,4,10,36,2.000000000000,0,0
284,9 22 98 219,4,10,36,2.000000000000,0,0
285,9 22 98 329,4,10,36,2.000000000000,0,0
286,9 22 212,3,9,27,2.000000000000,0,0
287,9 22 218,3,8,18,2.000000000000,0,0
288,9 22 218 218,4,10,36,2.000000000000,0,0
289,9 22 218 219,4,10,36,2.000000000000,0,0
290,9 22 218 222,4,10,36,2.000000000000,0,0
291,9 22 219,3,8,18,2.000000000000,0,0
292,9 22 219 219,4,10,36,2.000000000000,0,0
293,9 22 219 222,4,10,36,2.000000000000,0,0
294,9 58 73 328,4,10,36,2.000000000000,0,0
295,9 58 73 348,4,10,36,2.000000000000,0,0
296,9 58 74 328,4,10,36,2.000000000000,0,0
297,9 58 74 348,4,10,36,2.000000000000,0,0
298,9 58 97 218,4,10,36,2.000000000000,0,0
299,9 58 97 219,4,10,36,2.000000000000,0,0
300,9 58 97 328,4,10,36,2.000000000000,0,0
301,9 58 97 329,4,10,36,2.000000000000,0,0
302,9 58 97 347,4,10,36,2.000000000000,0,0
303,9 58 97 348,4,10,36,2.000000000000,0,0
304,9 58 98 218,4,10,36,2.000000000000,0,0
305,9 58 98 219,4,10,36,2.000000000000,0,0
306,9 58 98 328,4,10,36,2.000000000000,0,0
307,9 58 98 329,4,10,36,2.000000000000,0,0
308,9 58 98 347,4,10,36,2.000000000000,0,0
309,9 58 98 348,4,10,36,2.000000000000,0,0
310,9 58 218 328,4,10,36,2.000000000000,0,0
311,9 58 218 330,4,10,36,2.000000000000,0,0
312,9 58 218 348,4,10,36,2.000000000000,0,0
313,9 58 218 353,4,10,36,2.000000000000,0,0
314,9 58 219 328,4,10,36,2.000000000000,0,0
315,9 58 219 330,4,10,36,2.000000000000,0,0
316,9 58 219 348,4,10,36,2.000000000000,0,0
317,9 58 219 353,4,10,36,2.000000000000,0,0
318,9 62 73 328,4,10,36,2.000000000000,0,0
319,9 62 73 348,4,10,36,2.000000000000,0,0
320,9 62 74 328,4,10,36,2.000000000000,0,0
321,9 62 74 348,4,10,36,2.000000000000,0,0
322,9 62 79 328,4,10,36,2.000000000000,0,0
323,9 62 79 348,4,10,36,2.000000000000,0,0
324,9 62 95 328,4,10,36,2.000000000000,0,0
325,9 62 95 348,4,10,36,2.000000000000,0,0
326,9 62 97 218,4,10,36,2.000000000000,0,0
327,9 62 97 219,4,10,36,2.000000000000,0,0
328,9 62 97 328,4,10,36,2.000000000000,0,0
329,9 62 97 329,4,10,36,2.000000000000,0,0
330,9 62 97 347,4,10,36,2.000000000000,0,0
331,9 62 97 348,4,10,36,2.000000000000,0,0
332,9 62 98 218,4,10,36,2.000000000000,0,0
333,9 62 98 219,4,10,36,2.000000000000,0,0
334,9 62 98 328,4,10,36,2.000000000000,0,0
335,9 62 98 329,4,10,36,2.000000000000,0,0
336,9 62 98 347,4,10,36,2.000000000000,0,0
337,9 62 98 348,4,10,36,2.000000000000,0,0
338,9 62 218 328,4,10,36,2.000000000000,0,0
339,9 62 218 330,4,10,36,2.000000000000,0,0
340,9 62 218 348,4,10,36,2.000000000000,0,0
341,9 62 218 353,4,10,36,2.000000000000,0,0
342,9 62 219 328,4,10,36,2.000000000000,0,0
343,9 62 219 330,4,10,36,2.000000000000,0,0
344,9 62 219 348,4,10,36,2.000000000000,0,0
345,9 62 219 353,4,10,36,2.000000000000,0,0
346,9 62 222 328,4,10,36,2.000000000000,0,0
347,9 62 222 348,4,10,36,2.000000000000,0,0
348,9 62 328,3,8,18,2.000000000000,0,0
349,9 62 328 328,4,10,36,2.000000000000,0,0
350,9 62 328 329,4,10,36,2.000000000000,0,0
351,9 62 328 330,4,10,36,2.000000000000,0,0
352,9 62 328 347,4,10,36,2.000000000000,0,0
353,9 62 328 348,4,10,36,2.000000000000,0,0
354,9 62 328 353,4,10,36,2.000000000000,0,0
355,9 62 329 330,4,10,36,2.000000000000,0,0
356,9 62 329 348,4,10,36,2.000000000000,0,0
357,9 62 329 353,4,10,36,2.000000000000,0,0
358,9 62 330 347,4,10,36,2.000000000000,0,0
359,9 62 330 348,4,10,36,2.000000000000,0,0
360,9 62 340,3,9,27,2.000000000000,0,0
361,9 62 347 348,4,10,36,2.000000000000,0,0
362,9 62 347 353,4,10,36,2.000000000000,0,0
363,9 62 348,3,8,18,2.000000000000,0,0
364,9 62 348 348,4,10,36,2.000000000000,0,0
365,9 62 348 353,4,10,36,2.000000000000,0,0
366,9 63 73 328,4,10,36,2.000000000000,0,0
367,9 63 73 348,4,10,36,2.000000000000,0,0
368,9 63 74 328,4,10,36,2.000000000000,0,0
369,9 63 74 348,4,10,36,2.000000000000,0,0
370,9 63 79 328,4,10,36,2.000000000000,0,0
371,9 63 79 348,4,10,36,2.000000000000,0,0
372,9 63 95 328,4,10,36,2.000000000000,0,0
373,9 63 95 348,4,10,36,2.000000000000,0,0
374,9 63 97 218,4,10,36,2.000000000000,0,0
375,9 63 97 219,4,10,36,2.000000000000,0,0
376,9 63 97 328,4,10,36,2.000000000000,0,0
377,9 63 97 329,4,10,36,2.000000000000,0,0
378,9 63 97 347,4,10,36,2.000000000000,0,0
379,9 63 97 348,4,10,36,2.000000000000,0,0
380,9 63 98 218,4,10,36,2.000000000000,0,0
381,9 63 98 219,4,10,36,2.000000000000,0,0
382,9 63 98 328,4,10,36,2.000000000000,0,0
383,9 63 98 329,4,10,36,2.000000000000,0,0
384,9 63 98 347,4,10,36,2.000000000000,0,0
385,9 63 98 348,4,10,36,2.000000000000,0,0
386,9 63 218 328,4,10,36,2.000000000000,0,0
387,9 63 218 330,4,10,36,2.000000000000,0,0
388,9 63 218 348,4,10,36,2.000000000000,0,0
389,9 63 218 353,4,10,36,2.000000000000,0,0
390,9 63 219 328,4,10,36,2.000000000000,0,0
391,9 63 219 330,4,10,36,2.000000000000,0,0
392,9 63 219 348,4,10,36,2.000000000000,0,0
393,9 63 219 353,4,10,36,2.000000000000,0,0
394,9 63 222 328,4,10,36,2.000000000000,0,0
395,9 63 222 348,4,10,36,2.000000000000,0,0
396,9 63 328,3,8,18,2.000000000000,0,0
397,9 63 328 328,4,10,36,2.000000000000,0,0
398,9 63 328 329,4,10,36,2.000000000000,0,0
399,9 63 328 330,4,10,36,2.000000000000,0,0
400,9 63 328 347,4,10,36,2.000000000000,0,0
401,9 63 328 348,4,10,36,2.000000000000,0,0
402,9 63 328 353,4,10,36,2.000000000000,0,0
403,9 63 329 330,4,10,36,2.000000000000,0,0
404,9 63 329 348,4,10,36,2.000000000000,0,0
405,9 63 329 353,4,10,36,2.000000000000,0,0
406,9 63 330 347,4,10,36,2.000000000000,0,0
407,9 63 330 348,4,10,36,2.000000000000,0,0
408,9 63 340,3,9,27,2.000000000000,0,0
409,9 63 347 348,4,10,36,2.000000000000,0,0
410,9 63 347 353,4,10,36,2.000000000000,0,0
411,9 63 348,3,8,18,2.000000000000,0,0
412,9 63 348 348,4,10,36,2.000000000000,0,0
413,9 63 348 353,4,10,36,2.000000000000,0,0
414,9 64 73 328,4,10,36,2.000000000000,0,0
415,9 64 73 348,4,10,36,2.000000000000,0,0
416,9 64 74 328,4,10,36,2.000000000000,0,0
417,9 64 74 348,4,10,36,2.000000000000,0,0
418,9 64 97 218,4,10,36,2.000000000000,0,0
419,9 64 97 219,4,10,36,2.000000000000,0,0
420,9 64 97 328,4,10,36,2.000000000000,0,0
421,9 64 97 329,4,10,36,2.000000000000,0,0
422,9 64 97 347,4,10,36,2.000000000000,0,0
423,9 64 97 348,4,10,36,2.000000000000,0,0
424,9 64 98 218,4,10,36,2.000000000000,0,0
425,9 64 98 219,4,10,36,2.000000000000,0,0
426,9 64 98 328,4,10,36,2.000000000000,0,0
427,9 64 98 329,4,10,36,2.000000000000,0,0
428,9 64 98 347,4,10,36,2.000000000000,0,0
429,9 64 98 348,4,10,36,2.000000000000,0,0
430,9 64 218 328,4,10,36,2.000000000000,0,0
431,9 64 218 330,4,10,36,2.000000000000,0,0
432,9 64 218 348,4,10,36,2.000000000000,0,0
433,9 64 218 353,4,10,36,2.000000000000,0,0
434,9 64 219 328,4,10,36,2.000000000000,0,0
435,9 64 219 330,4,10,36,2.000000000000,0,0
436,9 64 219 348,4,10,36,2.000000000000,0,0
437,9 64 219 353,4,10,36,2.000000000000,0,0
438,9 73 73 328,4,9,24,2.000000000000,0,0
439,9 73 73 340,4,10,36,2.000000000000,0,0
440,9 73 74 328,4,9,24,2.000000000000,0,0
441,9 73 74 340,4,10,36,2.000000000000,0,0
442,9 73 79 328,4,9,24,2.000000000000,0,0
443,9 73 79 340,4,10,36,2.000000000000,0,0
444,9 73 81 328,4,10,36,2.000000000000,0,0
445,9 73 88 218,4,10,36,2.000000000000,0,0
446,9 73 88 219,4,10,36,2.000000000000,0,0
447,9 73 88 328,4,10,36,2.000000000000,0,0
448,9 73 88 329,4,10,36,2.000000000000,0,0
449,9 73 88 347,4,10,36,2.000000000000,0,0
450,9 73 88 348,4,10,36,2.000000000000,0,0
451,9 73 95 328,4,9,24,2.000000000000,0,0
452,9 73 95 340,4,10,36,2.000000000000,0,0
453,9 73 95 348,4,9,24,2.000000000000,0,0
454,9 73 97 218,4,9,24,2.000000000000,0,0
455,9 73 97 219,4,9,24,2.000000000000,0,0
456,9 73 97 328,4,9,24,2.000000000000,0,0
457,9 73 97 329,4,9,24,2.000000000000,0,0
458,9 73 97 340,4,10,36,2.000000000000,0,0
459,9 73 97 341,4,10,36,2.000000000000,0,0
460,9 73 97 347,4,9,24,2.000000000000,0,0
461,9 73 97 348,4,9,24,2.000000000000,0,0
462,9 73 97 355,4,10,36,2.000000000000,0,0
463,9 73 98 219,4,9,24,2.000000000000,0,0
464,9 73 98 328,4,9,24,2.000000000000,0,0
465,9 73 98 329,4,9,24,2.000000000000,0,0
466,9 73 98 340,4,10,36,2.000000000000,0,0
467,9 73 98 341,4,10,36,2.000000000000,0,0
468,9 73 98 347,4,9,24,2.000000000000,0,0
469,9 73 98 348,4,9,24,2.000000000000,0,0
470,9 73 98 355,4,10,36,2.000000000000,0,0
471,9 73 303 328,4,10,36,2.000000000000,0,0
472,9 73 303 329,4,10,36,2.000000000000,0,0
473,9 73 303 347,4,10,36,2.000000000000,0,0
474,9 73 303 348,4,10,36,2.000000000000,0,0
475,9 73 328,3,7,12,2.000000000000,0,0
476,9 73 328 328,4,9,24,2.000000000000,0,0
477,9 73 328 329,4,9,24,2.000000000000,0,0
478,9 73 328 330,4,9,24,2.000000000000,0,0
479,9 73 328 340,4,10,36,2.000000000000,0,0
480,9 73 328 341,4,10,36,2.000000000000,0,0
481,9 73 328 342,4,10,36,2.000000000000,0,0
482,9 73 328 347,4,9,24,2.000000000000,0,0
483,9 73 328 348,4,9,24,2.000000000000,0,0
484,9 73 328 353,4,9,24,2.000000000000,0,0
485,9 73 329 330,4,9,24,2.000000000000,0,0
486,9 73 329 340,4,10,36,2.000000000000,0,0
487,9 73 329 342,4,10,36,2.000000000000,0,0
488,9 73 329 353,4,9,24,2.000000000000,0,0
489,9 73 330 340,4,10,36,2.000000000000,0,0
490,9 73 330 341,4,10,36,2.000000000000,0,0
491,9 73 330 347,4,9,24,2.000000000000,0,0
492,9 73 340,3,8,18,2.000000000000,0,0
493,9 74 74 328,4,9,24,2.000000000000,0,0
494,9 74 74 340,4,10,36,2.000000000000,0,0
495,9 74 79 328,4,9,24,2.000000000000,0,0
496,9 74 79 340,4,10,36,2.000000000000,0,0
497,9 74 81 328,4,10,36,2.000000000000,0,0
498,9 74 88 218,4,10,36,2.000000000000,0,0
499,9 74 88 219,4,10,36,2.000000000000,0,0
500,9 74 88 328,4,10,36,2.000000000000,0,0
501,9 74 88 329,4,10,36,2.000000000000,0,0
502,9 74 88 347,4,10,36,2.000000000000,0,0
503,9 74 88 348,4,10,36,2.000000000000,0,0
504,9 74 95 328,4,9,24,2.000000000000,0,0
505,9 74 95 340,4,10,36,2.000000000000,0,0
506,9 74 95 348,4,9,24,2.000000000000,0,0
507,9 74 97 218,4,9,24,2.000000000000,0,0
508,9 74 97 219,4,9,24,2.000000000000,0,0
509,9 74 97 328,4,9,24,2.000000000000,0,0
510,9 74 97 329,4,9,24,2.000000000000,0,0
511,9 74 97 340,4,10,36,2.000000000000,0,0
512,9 74 97 341,4,10,36,2.000000000000,0,0
513,9 74 97 347,4,9,24,2.000000000000,0,0
514,9 74 97 348,4,9,24,2.000000000000,0,0
515,9 74 97 355,4,10,36,2.000000000000,0,0
516,9 74 98 219,4,9,24,2.000000000000,0,0
517,9 74 98 328,4,9,24,2.000000000000,0,0
518,9 74 98 329,4,9,24,2.000000000000,0,0
